Time-Stamp,DeviceID,DeviceType,Status,MAX_High_Current,MIN_High_Current,MAX_Mid_Current,MIN_Mid_Current,MAX_Low_Current,MIN_Low_Current,MAX_Off_Current,MIN_Off_Current,SW1,Current-1,SW2,Current-2,SW3,Current-3,SW4,Current-4,Lot_ID,Issue-Name,Print_Status,Firmware_Version
2024-07-02 13:42:23,F4CE36ED56FCF1D5,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,963 mA,off,11 mA,1,1019 mA,2,1005 mA,DEMO-L202411,,1,
2024-07-04 10:26:46,F4CE36ED7F2AE350,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1060 mA,off,11 mA,1,1005 mA,2,936 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36EDF20F9AB3,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,929 mA,off,11 mA,1,840 mA,2,983 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36EE2CECE8DD,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1004 mA,off,9 mA,1,1027 mA,2,1024 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE36EED1BD31E4,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,831 mA,off,12 mA,1,862 mA,2,817 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36EF11717354,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,879 mA,off,11 mA,1,869 mA,2,975 mA,DEMO-L202411,,1,
2024-07-01 16:06:31,F4CE36F08B1773A4,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,844 mA,off,12 mA,1,1006 mA,2,987 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36F145A1DE2A,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1014 mA,off,10 mA,1,1006 mA,2,999 mA,DEMO-L202411,,1,
2024-07-04 14:34:19,F4CE36F15EDBC331,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1017 mA,off,10 mA,1,862 mA,2,1029 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36F1646ED2B1,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,803 mA,off,12 mA,1,837 mA,2,904 mA,DEMO-L202411,,1,
2024-07-02 11:47:55,F4CE36F2F4980A2D,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,902 mA,off,13 mA,1,860 mA,2,941 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36F3E990EB9C,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,973 mA,off,10 mA,1,925 mA,2,992 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE36F406957434,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,956 mA,off,12 mA,1,870 mA,2,903 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE36F413C1DC37,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,HIGH,1008 mA,OFF,11 mA,LOW,937 mA,MID,865 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36F4D52480EB,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1002 mA,off,12 mA,1,1048 mA,2,893 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36F524331A2B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,981 mA,off,11 mA,1,862 mA,2,876 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36F52DDFC069,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,783 mA,off,10 mA,1,969 mA,2,1011 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE36F53A4E660B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1057 mA,off,12 mA,1,927 mA,2,1125 mA,DEMO-L202411,,1,
2024-07-04 10:49:42,F4CE36F56A6157DC,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,798 mA,off,10 mA,1,996 mA,2,863 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE36F64BD1AFB9,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,914 mA,off,10 mA,1,875 mA,2,880 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36F689A110CD,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,795 mA,off,10 mA,1,806 mA,2,1019 mA,DEMO-L202411,,1,
2024-07-01 15:38:46,F4CE36F6ADB290AB,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,845 mA,off,12 mA,1,938 mA,2,869 mA,DEMO-L202411,,1,
2024-07-01 13:10:39,F4CE36F6FDD155BE,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1010 mA,off,11 mA,1,1063 mA,2,874 mA,DEMO-L202411,,1,
2024-07-04 14:47:37,F4CE36F7778C5012,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,873 mA,off,10 mA,1,981 mA,2,928 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36F77B9FF49B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1025 mA,off,12 mA,1,852 mA,2,857 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36F8639A338A,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,810 mA,off,11 mA,1,828 mA,2,850 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36F8E47750A1,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,891 mA,off,11 mA,1,844 mA,2,1023 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36F913D1E15E,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1013 mA,off,12 mA,1,1030 mA,2,945 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36F93596032C,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,946 mA,off,9 mA,1,930 mA,2,832 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36F98937BF63,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,852 mA,off,11 mA,1,1011 mA,2,848 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36F9B9F2F11C,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,974 mA,off,11 mA,1,799 mA,2,1035 mA,DEMO-L202411,,1,
2024-07-04 15:15:21,F4CE36F9C7188279,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,885 mA,off,12 mA,1,1007 mA,2,980 mA,DEMO-L202411,,1,
2024-07-04 14:29:16,F4CE36FB511886B0,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1038 mA,off,11 mA,1,1057 mA,2,1044 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36FBA319BEE7,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,852 mA,off,12 mA,1,927 mA,2,937 mA,DEMO-L202411,,1,
2024-07-02 13:42:23,F4CE36FBB817CEEF,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,819 mA,off,11 mA,1,940 mA,2,1001 mA,DEMO-L202411,,1,
2024-07-04 14:08:34,F4CE36FC8E2608BE,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,782 mA,off,11 mA,1,965 mA,2,955 mA,DEMO-L202411,,1,
2024-07-03 16:06:07,F4CE36FCAEC1F83B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,848 mA,off,11 mA,1,916 mA,2,925 mA,DEMO-L202411,,1,
2024-07-04 10:26:46,F4CE36FD20177DB5,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1121 mA,off,13 mA,1,956 mA,2,1108 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE36FE1C0AF1C0,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,983 mA,off,11 mA,1,970 mA,2,872 mA,DEMO-L202411,,1,
2024-07-02 10:25:49,F4CE36FE25B5C0CE,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,1007 mA,off,11 mA,1,1027 mA,2,1017 mA,DEMO-L202411,,1,
2024-07-04 09:46:15,F4CE36FE2DFDD32B,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,916 mA,off,11 mA,1,1098 mA,2,1067 mA,DEMO-L202411,,1,
2024-07-01 14:17:07,F4CE36FE71652B13,Actuator Controller 3CH,GOOD,1500,20,1500,20,1500,20,15,4,3,844 mA,off,13 mA,1,1013 mA,2,918 mA,DEMO-L202411,,1,
